id,name,types,primaryType,primaryTypeDisplayName,businessStatus,pureServiceAreaBusiness,formattedAddress,location,city
ChIJb2qfnxwHl0cR698CoskhMWI,"{'text': 'KochBox_Karlsruhe', 'languageCode': 'de'}","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Johann-Georg-Schlosser-Straße 22, 76149 Karlsruhe, Germany","{'latitude': 49.0572618, 'longitude': 8.3970644}",Karlsruhe
ChIJ60hYCFcHl0cR6VtYen09l_8,"{'text': 'EAT HAPPY', 'languageCode': 'de'}","['sushi_restaurant', 'meal_takeaway', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hermann-Höpker-Aschoff-Straße 1, 76149 Karlsruhe, Germany","{'latitude': 49.05394, 'longitude': 8.392464}",Karlsruhe
ChIJSVHd3YEHl0cR51qKr9fr2XY,"{'text': 'Restaurant Fortuna Kirchfeld', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Abraham-Lincoln-Allee 1, 76149 Karlsruhe, Germany","{'latitude': 49.0559765, 'longitude': 8.399400900000002}",Karlsruhe
ChIJlxmmDUkHl0cR_RPpyY0muxs,"{'text': 'Konferenzzentrum in Karlsruhe | VEMA eG', 'languageCode': 'de'}","['hotel', 'real_estate_agency', 'lodging', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'establishment']",event_venue,"{'text': 'Event venue', 'languageCode': 'en'}",OPERATIONAL,,"Johann-Georg-Schlosser-Straße 16, 76149 Karlsruhe, Germany","{'latitude': 49.058161399999996, 'longitude': 8.3992025}",Karlsruhe
ChIJn4Gmvmanl0cRezcY4MaRrCQ,"{'text': 'Best of Grill und Pizza Haus', 'languageCode': 'de'}","['pizza_restaurant', 'meal_delivery', 'food_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Ringstraße 1, 76356 Weingarten (Baden), Germany","{'latitude': 49.0566952, 'longitude': 8.5216843}",Karlsruhe
ChIJ12tLn2Cnl0cRwi_Uy5InYzI,"{'text': 'Gasthaus Kleinpeter', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 78, 76356 Weingarten (Baden), Germany","{'latitude': 49.05415, 'longitude': 8.525810000000002}",Karlsruhe
ChIJ64w2v3-nl0cRsUuVsbh6fQ4,"{'text': 'Cristina’s Grillmobil', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kanalstraße 39, 76356 Weingarten (Baden), Germany","{'latitude': 49.051092499999996, 'longitude': 8.524474}",Karlsruhe
ChIJf_zKyoanl0cR7sQYLzZ1Llg,"{'text': 'Großhaus Restaurant Weingarten', 'languageCode': 'lv'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schillerstraße, 76356 Weingarten (Baden), Germany","{'latitude': 49.0555731, 'longitude': 8.526718599999999}",Karlsruhe
ChIJ9Qck4l6nl0cRFNlR21bY8gY,"{'text': 'Pizzeria Eiscafé Riviera', 'languageCode': 'de'}","['restaurant', 'ice_cream_shop', 'pizza_restaurant', 'dessert_shop', 'confectionery', 'coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Apothekenstraße 3, 76356 Weingarten (Baden), Germany","{'latitude': 49.0526871, 'longitude': 8.5303194}",Karlsruhe
ChIJQ2KZzFinl0cR67gcGX8aaWY,"{'text': 'Stil Bruch im Walkschen Haus', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Marktpl. 7, 76356 Weingarten (Baden), Germany","{'latitude': 49.051569099999995, 'longitude': 8.5318363}",Karlsruhe
ChIJ80RR01inl0cRBIUMCm4GdYA,"{'text': 'Wok-Lai', 'languageCode': 'de'}","['chinese_restaurant', 'thai_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",chinese_restaurant,"{'text': 'Chinese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Jöhlinger Str. 1, 76356 Weingarten (Baden), Germany","{'latitude': 49.052104299999996, 'longitude': 8.5320058}",Karlsruhe
ChIJMy5rxF6nl0cRFrR9SnAr0aQ,"{'text': 'Alte Brauerei', 'languageCode': 'de'}","['catering_service', 'food_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bruchsaler Str. 22, 76356 Weingarten (Baden), Germany","{'latitude': 49.0533333, 'longitude': 8.5313889}",Karlsruhe
ChIJAwOCNV-nl0cRMb-1I7_o_3U,"{'text': 'Gasthaus zur Krone', 'languageCode': 'de'}","['restaurant', 'inn', 'hotel', 'bed_and_breakfast', 'lodging', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Marktpl. 6, 76356 Weingarten (Baden), Germany","{'latitude': 49.0513096, 'longitude': 8.5314068}",Karlsruhe
ChIJVVWZzFinl0cRtFxm41VASLM,"{'text': 'Zeitgeist', 'languageCode': 'de'}","['fine_dining_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",fine_dining_restaurant,"{'text': 'Fine dining restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Marktpl. 7, 76356 Weingarten (Baden), Germany","{'latitude': 49.051600099999995, 'longitude': 8.5319875}",Karlsruhe
ChIJgwdKb3Snl0cRWH800Tz-VUE,"{'text': 'Ao Nang', 'languageCode': 'de'}","['thai_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",thai_restaurant,"{'text': 'Thai restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Marktpl. 16, 76356 Weingarten (Baden), Germany","{'latitude': 49.0507028, 'longitude': 8.5316498}",Karlsruhe
ChIJsyzaJF-nl0cR-coMxafzd4o,"{'text': 'Ristorante Da Sandro', 'languageCode': 'de'}","['italian_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Rathauspl. 4, 76356 Weingarten (Baden), Germany","{'latitude': 49.052048899999996, 'longitude': 8.5311114}",Karlsruhe
ChIJWyjVs1inl0cRI_CB-MitAx4,"{'text': 'Zum Goldenen Löwen', 'languageCode': 'de'}","['hotel', 'lodging', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",hotel,"{'text': 'Hotel', 'languageCode': 'en'}",OPERATIONAL,,"Marktpl. 15, 76356 Weingarten (Baden), Germany","{'latitude': 49.0506312, 'longitude': 8.532131999999999}",Karlsruhe
ChIJrTfTwF6nl0cRxTrPC3v_h98,"{'text': 'Anatolia Pizza & Kebap', 'languageCode': 'en'}","['meal_takeaway', 'vegetarian_restaurant', 'fast_food_restaurant', 'food_delivery', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bruchsaler Str. 21, 76356 Weingarten (Baden), Germany","{'latitude': 49.053688799999996, 'longitude': 8.531126}",Karlsruhe
ChIJxz-NZlinl0cR9iya4YVpFuQ,"{'text': 'Chalet', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Parkplatz Chalet, Am Alten Friedhof 20, 76356 Weingarten (Baden), Germany","{'latitude': 49.0506623, 'longitude': 8.5377222}",Karlsruhe
ChIJM0vz8_qpl0cRtoayXMuK8ko,"{'text': 'Taverna Kalithea', 'languageCode': 'de'}","['greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"An d. Sandgrube 1, 76149 Karlsruhe, Germany","{'latitude': 49.0635354, 'longitude': 8.3763557}",Karlsruhe
ChIJYW6cnq2pl0cRrjDkB9pu-hg,"{'text': ""Stefan's Bäcker & Metzger Imbiss"", 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Neureut, 76149 Karlsruhe, Germany","{'latitude': 49.0665129, 'longitude': 8.3731245}",Karlsruhe
ChIJValDXNKpl0cRJcFwvFLDyo8,"{'text': 'Restaurant Yangtse', 'languageCode': 'de'}","['chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",chinese_restaurant,"{'text': 'Chinese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hagsfelder Weg 15, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0683285, 'longitude': 8.3991024}",Karlsruhe
ChIJzeWfNJ-pl0cRYsvTT5kIKH0,"{'text': 'Frank Schaustellerbetrieb', 'languageCode': 'de'}","['dessert_shop', 'confectionery', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",,,OPERATIONAL,,"Hagsfelder Weg 4, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0677517, 'longitude': 8.3978033}",Karlsruhe
ChIJx2eUZqepl0cRMjDauRuGLvA,"{'text': 'Restaurant im Wald SV Blankenloch', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Eggensteiner Str. 144, 76297 Stutensee, Germany","{'latitude': 49.06835650000001, 'longitude': 8.449971300000001}",Karlsruhe
ChIJy4LE-wiol0cRXfuJNUZnM-M,"{'text': 'Gaststätte Abseits SV Blankenloch', 'languageCode': 'de'}","['restaurant', 'steak_house', 'liquor_store', 'wine_bar', 'food', 'bar', 'point_of_interest', 'store', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Eggensteiner Str. 144, 76297 Stutensee, Germany","{'latitude': 49.0683231, 'longitude': 8.4500294}",Karlsruhe
ChIJIwo92O2nl0cRPLqixHTG6g8,"{'text': 'Elite Bistro', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 65, 76297 Stutensee, Germany","{'latitude': 49.066375799999996, 'longitude': 8.472443499999999}",Karlsruhe
ChIJH7l-d-6nl0cRLekM3Np2LCY,"{'text': 'Ciwan Restaurant', 'languageCode': 'en'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 68, 76297 Stutensee, Germany","{'latitude': 49.066456699999996, 'longitude': 8.4720812}",Karlsruhe
ChIJ0dOlyzqnl0cRs3UOAzDqGOc,"{'text': 'SnackWeck', 'languageCode': 'de'}","['breakfast_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",breakfast_restaurant,"{'text': 'Breakfast restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 74, 76297 Stutensee, Germany","{'latitude': 49.0661482, 'longitude': 8.47186}",Karlsruhe
ChIJMyWF4_Gnl0cR8fQXOD1jfn4,"{'text': 'Restaurant Asia Wok', 'languageCode': 'de'}","['asian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",asian_restaurant,"{'text': 'Asian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Eggensteiner Str. 7, 76297 Stutensee, Germany","{'latitude': 49.064300499999995, 'longitude': 8.4706754}",Karlsruhe
ChIJ79ZFjPGnl0cRwbFN2C6NhNU,"{'text': 'Ristorante Pizzeria Riviera', 'languageCode': 'de'}","['italian_restaurant', 'ice_cream_shop', 'wine_bar', 'pizza_restaurant', 'dessert_shop', 'confectionery', 'bar', 'korean_restaurant', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 131, 76297 Stutensee, Germany","{'latitude': 49.0631677, 'longitude': 8.4709311}",Karlsruhe
ChIJ_RXIbvGnl0cREQfgyn8Qglc,"{'text': 'Pizza Kebaphaus Urfa', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"178 Hauptstraße, 76297 Stutensee, Germany","{'latitude': 49.061219699999995, 'longitude': 8.4696527}",Karlsruhe
ChIJ_2MSXVOnl0cRKioPeE9alz4,"{'text': 'Pirat - Blankenloch', 'languageCode': 'de'}","['bar', 'wine_bar', 'pizza_restaurant', 'fast_food_restaurant', 'pub', 'liquor_store', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",bar,"{'text': 'Bar', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 71, 76297 Stutensee, Germany","{'latitude': 49.066057099999995, 'longitude': 8.472314899999999}",Karlsruhe
ChIJodPe1Kinl0cRrNFotkUOhS0,"{'text': 'Polnisches Restaurant „Bei Rudy”', 'languageCode': 'pl'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Mühlenweg 4A, 76297 Stutensee, Germany","{'latitude': 49.0668064, 'longitude': 8.4775105}",Karlsruhe
ChIJtyCCDpOnl0cR-anooUEZAf0,"{'text': 'Pizzeria & Trattoria Da Luigi', 'languageCode': 'de'}","['italian_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Am Vogelpark 3, 76297 Stutensee, Germany","{'latitude': 49.0675022, 'longitude': 8.4815532}",Karlsruhe
ChIJJ8E3xnanl0cRrKxZfwtYxO0,"{'text': 'da Graziano Waldstadion', 'languageCode': 'de'}","['restaurant', 'pizza_restaurant', 'italian_restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Lärchenweg 2, 76356 Weingarten (Baden), Germany","{'latitude': 49.0650925, 'longitude': 8.5093486}",Karlsruhe
ChIJDcQfSRmnl0cRo3X00jtVD5k,"{'text': 'Fischers Fritz', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Am Baggersee 1, 76356 Weingarten (Baden), Germany","{'latitude': 49.0703031, 'longitude': 8.5251355}",Karlsruhe
ChIJ_6ZsBsSpl0cRa-tenyBekYI,"{'text': 'Hase Bock La Tarasi', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hirtenberg 11, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0754008, 'longitude': 8.385921399999999}",Karlsruhe
ChIJS7_FGG2pl0cRgwv4rEQVjrM,"{'text': 'schuh’s Restaurant', 'languageCode': 'en'}","['restaurant', 'catering_service', 'food_delivery', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Siemensstraße 1, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0751292, 'longitude': 8.3787112}",Karlsruhe
ChIJ-4rgqsGpl0cRWV1zsrCb9t8,"{'text': 'Ristorante La Vita', 'languageCode': 'de'}","['italian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Fisperweg 2, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0787141, 'longitude': 8.383190599999999}",Karlsruhe
ChIJFxwe6zypl0cR9UMV05O5Ie4,"{'text': 'Restaurant Delphi', 'languageCode': 'de'}","['restaurant', 'greek_restaurant', 'wine_bar', 'mediterranean_restaurant', 'seafood_restaurant', 'barbecue_restaurant', 'vegetarian_restaurant', 'bar', 'liquor_store', 'point_of_interest', 'store', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kruppstraße 1, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0772209, 'longitude': 8.3812274}",Karlsruhe
ChIJC0Wd0m6pl0cRj8ysgewKwtY,"{'text': 'Jade', 'languageCode': 'de'}","['restaurant', 'pizza_restaurant', 'grocery_store', 'bakery', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 29, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.079329, 'longitude': 8.389900899999999}",Karlsruhe
ChIJUeoRLMapl0cRQ0aoJ5v57tc,"{'text': 'Gaststätte Ventil', 'languageCode': 'de'}","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Ludwigstraße 11B, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.077526399999996, 'longitude': 8.392075}",Karlsruhe
ChIJuTrOxMWpl0cRn1UlWt-df1U,"{'text': ""Gasthaus d' Badisch"", 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 106, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.075277799999995, 'longitude': 8.3894444}",Karlsruhe
ChIJ040VtMipl0cRRC4S0ubAZAE,"{'text': 'Mille Stelle Eggenstein', 'languageCode': 'de'}","['restaurant', 'italian_restaurant', 'hotel', 'lodging', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Moltkestraße 21, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.075670699999996, 'longitude': 8.3934071}",Karlsruhe
ChIJcxSNDMepl0cRNGC1YHaY5GQ,"{'text': 'Landgasthof „Zum Goldenen Anker“', 'languageCode': 'de'}","['restaurant', 'hotel', 'lodging', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 16-20, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.079454, 'longitude': 8.3895605}",Karlsruhe
ChIJAR1f58apl0cRKrUTDikAG84,"{'text': 'garbo zum Löwen Restaurant und Hotel', 'languageCode': 'de'}","['fine_dining_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",fine_dining_restaurant,"{'text': 'Fine dining restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 51, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.07797, 'longitude': 8.38809}",Karlsruhe
ChIJaVbfzc-pl0cRfwXbiX1C4_I,"{'text': 'CITY GRILL Eggenstein', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 170, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0706932, 'longitude': 8.3936268}",Karlsruhe
ChIJp3z5iMWpl0cRK9UkwuIh2Tw,"{'text': 'Laib & Leben', 'languageCode': 'de'}","['bakery', 'breakfast_restaurant', 'coffee_shop', 'cafe', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",bakery,"{'text': 'Bakery', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 133, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.072561799999995, 'longitude': 8.3928193}",Karlsruhe
ChIJMeFtELypl0cRMYAP5gKizVA,"{'text': 'MIRO - PIZZA & KEBAPHAUS', 'languageCode': 'de'}","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hauptstraße 47, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.078290599999995, 'longitude': 8.3882814}",Karlsruhe
ChIJCXt5usepl0cR41RLRL0ZCL4,"{'text': 'KOLO Pizza & Kebabhaus', 'languageCode': 'de'}","['meal_takeaway', 'fast_food_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 7, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0788483, 'longitude': 8.390787999999999}",Karlsruhe
ChIJPaSl1uWpl0cRCZG8_9FU_kw,"{'text': 'Simons Hähnchengrill', 'languageCode': 'de'}","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Krautenaustraße 22, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0744918, 'longitude': 8.3885579}",Karlsruhe
ChIJMZlDoiepl0cR6RKR4MSvQ9I,"{'text': 'Chang Tong Thai-Restaurant', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Sportplatzweg 13, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.073768199999996, 'longitude': 8.409348999999999}",Karlsruhe
ChIJYQij3Sepl0cRItjbFmeRCuY,"{'text': 'Matchbal im Sportpark', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Am Zigeunerschlag, 76344 Eggenstein-Leopoldshafen, Germany","{'latitude': 49.0768335, 'longitude': 8.4099413}",Karlsruhe
ChIJpUEPUIWpl0cRxXwP8XE1P3Q,"{'text': 'Antiochia Grill & Pizza Restaurant', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Helmholtzstraße 7, 76297 Stutensee, Germany","{'latitude': 49.073453699999995, 'longitude': 8.452812999999999}",Karlsruhe
ChIJ39fvBdynl0cRW67VY29c7mc,"{'text': 'Bistro Am See', 'languageCode': 'de'}","['steak_house', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"a. See 4, 76297 Stutensee, Germany","{'latitude': 49.0801309, 'longitude': 8.464317099999999}",Karlsruhe
ChIJ88Xha92nl0cRfsbX9P2HfUs,"{'text': 'OS Diner', 'languageCode': 'de'}","['diner', 'hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",diner,"{'text': 'Diner', 'languageCode': 'en'}",OPERATIONAL,,"Am Hasenbiel 32, 76297 Stutensee, Germany","{'latitude': 49.0761992, 'longitude': 8.4668189}",Karlsruhe
ChIJHQ05SaOnl0cRqQepS8Tf8OI,"{'text': 'EAT HAPPY', 'languageCode': 'en'}","['sushi_restaurant', 'meal_takeaway', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Am Hasenbiel 2b, 76297 Stutensee, Germany","{'latitude': 49.079763, 'longitude': 8.462294}",Karlsruhe
