restaurant_id,curbside_pickup,delivery,dine_in,live_music,outdoor_seating,reservable,restroom,serves_beer,serves_breakfast,serves_brunch,serves_cocktails,serves_coffee,serves_dessert,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,allows_dogs,good_for_children,good_for_groups,good_for_watching_sports,menu_for_children,free_parking_lot,paid_parking_lot,free_street_parking,paid_street_parking,free_garage_parking,paid_garage_parking,valet_parking,accepts_debit_cards,accepts_credit_cards,accepts_cash_only,accepts_nfc,wheelchair_accessible_restroom,wheelchair_accessible_entrance,wheelchair_accessible_parking,wheelchair_accessible_seating
ChIJRRvsZ6LFmUcRSJMbO4Eub4A,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,False,,False,True,,True,True,True
ChIJEw69RpTFmUcRcgU4FYMm73o,False,,True,False,False,,,True,,False,False,True,True,True,True,,True,True,,,,False,False,True,,True,,,,,True,,False,True,,True,True,
ChIJXyt3FsvFmUcRjmy_j7CRNWQ,,True,True,False,,True,True,True,,False,False,True,True,True,True,,,True,,True,True,False,True,True,,True,,,,False,True,,False,True,,True,True,True
ChIJKwJCLA3FmUcRO8eSLRXcuLw,True,False,True,False,,True,True,True,,,,True,True,True,True,,True,True,,True,True,,True,True,,True,,,,,False,False,True,False,,True,True,True
ChIJ9zq69OnFmUcRToO8qb-EwkI,,False,True,False,,False,True,False,False,False,False,True,False,True,True,,False,True,,True,,False,False,True,,True,,,,,,,True,,,,,True
ChIJaTBcTerFmUcRP6BCk0MMWd8,,False,True,False,,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,False,,
ChIJQaeHM8LFmUcRq76cJSxZb9Y,,False,True,False,True,True,True,True,False,,False,True,True,True,True,False,True,True,True,True,True,False,,True,,True,,,,,,,False,,,False,,
ChIJgy3D7pTFmUcRQbtvyFIFbMI,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,,,True,True,,True,,,,,,,True,True,False,True,,,True,False
ChIJWY2amCzFmUcRGmFmk3PPQVY,True,False,True,False,True,True,True,True,,False,,True,True,True,True,True,True,True,,,True,False,False,,,True,True,,,,True,True,False,True,,,,
ChIJPQuNssPFmUcRWb7Vf2mvvcU,,False,True,False,True,True,True,True,False,False,,True,,True,,False,True,,True,False,True,True,False,,,True,,,,,,,True,,,,,
ChIJxbno8wDFmUcR6-2S98AR3K4,True,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,False,True,True,,True,,,,,,,,True,,False,True,False,True,,True
ChIJfbdGsMPFmUcRW5_WWKDLoNs,,False,True,False,,True,True,True,False,False,,True,True,True,True,,True,True,True,True,True,False,,True,,True,,,,,,False,True,,,True,,True
ChIJd_WcvKLoC0ERekVyCkEezZo,,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,True,,,,,,True,,True,,,,,True,False,False,True,,False,False,
ChIJheGaIMLFmUcRnLbNMXTnlKU,,False,True,False,,,,,,False,,,True,True,True,,,True,,True,,False,False,True,,True,,,,,,,True,,,True,True,
ChIJ29KxTz_FmUcRn5zFHWO1EJ8,,,True,False,,,True,,,,,True,,True,,,,True,,True,True,,,,,,,,,,,,,,,,,
ChIJG4-11YHFmUcRu6gOMXRwo2E,,False,True,,,,True,True,,,,True,,True,,,True,,,,True,,,,,,,,,,,,,,,,,
ChIJ07GDlB3FmUcRt3H6ruEfto0,False,False,True,False,True,True,True,True,False,False,,True,True,True,,,True,,,,True,False,,,,,,,,,True,True,False,True,,,,
ChIJnWKdVsDFmUcRgkFGZN3pxgc,False,False,True,False,True,True,,True,,,,True,True,True,,True,True,True,,True,,,,True,,True,,,,,True,,False,True,,True,True,
ChIJXZZ3lsHFmUcRgSZ4NYxII8Q,,False,True,,False,,False,,False,,,False,False,True,True,,False,True,,True,True,,False,True,True,True,,,,,,,,,,True,True,
ChIJLfNnix7FmUcR6bKai9Ca188,,False,True,False,,True,True,True,,,,True,True,True,True,,True,,True,,True,False,,,,True,,,,,True,True,False,True,,,True,
ChIJ17q4q8XFmUcRuw_h1E9zPNw,,False,True,False,True,,True,,,False,,True,,True,True,,,True,,True,True,,False,,,,,,,,True,True,False,True,,True,,
ChIJI826eerFmUcReMiIyibiME8,True,False,True,False,True,,,,,,,True,,True,True,True,True,True,,True,True,False,False,True,,,,,,,True,,False,True,,True,,
ChIJeQBvrMLFmUcR3Ia4ezaL04Q,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,False,,
ChIJHV9jSMPFmUcRGH5P-2aFdrc,,False,True,False,True,True,True,True,,,False,,,,,,True,,True,,True,False,,True,,,,,,,False,False,False,True,,,,
ChIJfyQRn97FmUcRZV0pSCuPqHc,,False,True,,True,True,True,True,,,False,,,True,True,,True,True,,True,True,False,,True,,True,,,,,True,True,False,True,,True,True,
ChIJE_05FUXZmUcRDoOlpGabA3w,,False,True,False,,,,,,False,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,
ChIJ84cqNmHZmUcR64T86bvr-UA,,False,True,,,,,,True,,,True,,,,,,True,,,,,,,,,,,,,True,,True,True,,True,,
ChIJqy0fWADZmUcRoKCXd7T1nYo,,,True,False,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJgzvsBgDbmUcRKuOmiWos3BI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJVc87jyDamUcRWCror9jJWa8,,False,True,False,,True,True,True,,,,True,True,True,True,,True,True,,True,True,,,,,,,,,,,True,False,,,,,
ChIJPTGW3xHbmUcRl3fcJ4zOdUM,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True
ChIJEbxJCDvamUcRBICsx6Q6ZQg,,False,True,False,True,True,True,True,False,False,,True,True,True,True,,True,True,True,True,True,False,,True,,True,,,,,True,True,False,True,,True,True,True
ChIJIRJ1cWwLnkcRZXM26Vg-V30,,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,,True,,False,True,True,,True,,,,False,True,True,False,True,True,True,True,True
ChIJ4W9aaDjamUcRJqL8BcdGrmY,,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,,,True,True,,,,True,,False,True,,,,True
ChIJWeayGD_amUcRymGFCYBnfrw,True,True,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,False,True,True
ChIJPQwX5v_bmUcRW7KNrcPSJA8,,False,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,,True,,False,True,,True,,True
ChIJE95jDDnamUcRE15WY2s9wa8,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,,,,,,,,,,,False,False,
ChIJ2YL1VMfoC0ER_QojXLslRZU,,False,True,False,False,,True,True,False,False,False,True,True,True,True,False,True,True,,True,True,False,False,True,,,True,,,,,,,,False,False,,True
ChIJHyGUPDnamUcR7lRJ3qB8xFE,,,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,False,,True,True,False,False,,,,,,,,True,True,False,True,False,True,,True
ChIJC1VISTjamUcR0zEIVp-qB-E,,,True,False,,False,True,False,,False,,True,,True,True,,False,True,,True,True,,False,True,,,,,,,,,,,,False,False,
ChIJ2980uznamUcR83axqUJVExE,,True,True,False,False,True,True,True,,,False,False,True,True,True,True,True,True,,True,True,False,False,,True,True,,,,,True,True,False,True,,True,True,True
ChIJaTG5Dz_amUcRVZiUgWsJjUo,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,True,,False,,
ChIJP63CmTnamUcRhiFASuqYV3Q,,,True,False,False,False,True,True,False,False,,,True,True,True,False,,True,,True,True,,False,,,,,,,,,,,,,False,False,
ChIJSZ26vjnamUcRdRh7hxi0m9o,True,False,True,False,True,True,True,True,False,,False,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,False,True,False,,,True,,True
ChIJNQFzeNXbmUcR6Id73UH3yTQ,True,True,True,False,False,True,False,,,False,,,,True,True,,,True,,True,,False,False,True,True,True,,,,,,,False,True,,,,
ChIJvzE3bzjamUcR2vxhJ8Z1ESY,,,True,False,False,True,True,True,False,False,False,,True,True,True,True,True,True,,,True,False,False,True,,True,True,,,,,,,,False,False,False,False
ChIJ9-LLjDnamUcR7Lita58MCtc,,False,True,False,,True,True,True,,,,True,False,False,,False,True,True,,False,True,,False,,,,,,,,,,True,,,False,,
ChIJFdGcyg7bmUcRBCqBBektl8E,,,True,False,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,False,False,,,,,,,,,,False,True,,True,True,True
ChIJd9Z99ejbmUcRL3g8SwvRyrI,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJh8Am9cjbmUcRaDXpZNIaydk,True,False,,False,,,,,,,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,
ChIJ-yPhyDnamUcRBj9yFe4vj78,,False,True,,,,,,True,,,True,,,,,,True,,,,,,,,,,,,,True,,False,True,,True,True,
ChIJk-qvoEfamUcRmFb47Tx6CRQ,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJs8rWq0XamUcRFaR8E6RomCY,,False,True,False,True,True,True,True,,False,,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJP0pQX0bamUcRINU6_ajUUFM,,False,True,,True,,True,True,,,,True,,,,False,True,,,,True,,False,,,,,,,,,,,,,,,
ChIJH6o4B8HbmUcR5C0iyTXnH38,False,True,True,False,True,True,True,True,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJiQLrhmzbmUcR8AYp9eubw1s,,False,True,,,,True,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,
ChIJHSTsw_HamUcRT5Q3DnnCcX8,,False,True,False,True,True,True,True,,,True,,,,,,True,True,True,,True,True,,True,,True,,,,,True,,False,True,False,False,False,
ChIJsf8la_rbmUcRX3P-eNxwtrc,True,False,True,False,True,True,True,True,True,False,,True,,True,True,False,True,True,True,True,True,True,False,,,,,,,,,,True,,,,,True
ChIJvcTC6-7amUcRSI-sqckuFQ8,,,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,,,,,,,,True,True,False,True,,False,False,False
ChIJMSDpfenamUcRF9W3ncwTyKY,,False,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,True,True,,True,True,
ChIJcahWvKDbmUcRU2GLCS-MYiA,,True,True,False,,True,True,True,,,,True,True,True,True,,,True,,True,True,,,True,,True,,,,,,,,,,,,
ChIJi1a4bMDamUcRkWRCuFzhxgQ,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJVVUlnOramUcR5y6JhyEG4sY,True,True,True,False,,True,True,False,True,True,False,True,True,True,True,True,False,True,,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJF5x_csDamUcRUf1WjH0ecew,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,,,,,True,True,True,True,,True,,True
ChIJ_bZYQCbbmUcRfaJrNt3Z1LU,True,True,True,False,,,,False,,False,,,False,True,True,False,,True,,True,True,False,,True,,,,,,,,,,,,,,
ChIJh0fQ5L_amUcRkz02zEn6LGY,,False,True,False,,,True,,True,True,,,True,True,True,,,True,False,True,True,False,True,True,,True,,,,,True,True,False,True,,,True,True
ChIJryDVPRvbmUcR_hWlYHGkkbY,True,,True,False,,,,,,,,,,,True,,,True,,True,,False,,True,,True,,,,,,,,,,,,
ChIJ3YBpBMDamUcRcUQPcZne5t0,,True,True,,,,,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,,False,True,,True,,
ChIJh7xqUADbmUcRoKq1pqC5B5A,,,True,False,,True,True,True,,,,True,True,True,True,,True,,,,True,False,,,,,,,,,,,False,,,,,
ChIJD8yYZ77amUcRU2x65WsZrjM,False,True,True,,True,,True,False,True,,,True,True,True,True,True,False,True,,True,True,,True,True,,True,,,,,True,,False,True,False,False,False,False
ChIJk1hgNz3bmUcRSPNbBS57ocI,True,False,True,False,True,,True,True,,,,True,True,True,,,,True,False,True,True,,False,True,False,True,False,False,False,False,,,False,True,,True,True,
ChIJoSKs9MbamUcRJdLsfd2dy9g,,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,,False,True,True,False,True,True,,True,,True,,,True,True,False,True,True,True,True,True
ChIJv-UbMMjamUcRNe1bW89-V5c,,False,True,,True,True,True,True,False,,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,,False,,,False,,
ChIJkz0fiJ7bmUcRUHU1XSFb0gY,,False,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,True,True,,True,True,
ChIJaQ9H3MnbmUcRh_ZkLnyLEzU,,False,True,,True,,True,True,,,,True,,,,False,True,,,True,True,,,,,,,,,,,,,,,,,
ChIJIfUVJwDbmUcR2LnCIgwwhp8,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,True,,,,,,,True,True,False,True,True,False,True,True
ChIJaR0BaNjbmUcR8-fDvv7oW_w,,False,True,False,True,,,,,,,,,,,,,False,,False,,,,True,,,,,,,,,,,,,,
ChIJIY4ph0TFmUcRr2qDCJsImSw,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJ2W5lMwDFmUcRHsT9d97vpSQ,False,False,True,False,,,,,True,,,True,True,True,True,,,True,,,,False,False,True,,True,,,,,True,True,False,True,,,,
ChIJ5wA2ja_FmUcRLLnBeiLsG_8,,False,True,False,True,True,True,True,,False,,True,True,True,True,,True,True,True,True,True,,True,True,,True,,,,,,,False,,,True,True,True
ChIJ9QpEOTjFmUcRFJj7Ma8I3dU,True,True,True,False,False,False,True,,,False,,True,True,True,True,True,False,True,,,True,,False,,,,,,,,True,,False,True,,,False,
ChIJy5qw3zfFmUcRNGSQks9u03Q,,True,True,False,True,,True,,,False,False,True,True,True,True,False,,True,,True,True,,False,,,,,,,,,,,,,,,True
ChIJDdQHL9vFmUcRX0c9WY4MTbs,,,True,False,,,,,,,,,,True,True,,,True,,True,True,,,,,,,,,,,,,,,,,
ChIJ6dJbjpDFmUcR1Fzjiev_GBk,,True,True,False,True,False,,False,False,False,,True,True,True,True,False,False,True,,True,True,False,False,True,,,,,,,,,True,,,True,True,True
ChIJkyhh6DjFmUcRmOaNnPHR2Kc,,False,True,False,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJAU91PzjFmUcRzLDsTKmBrw4,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJtUNVgkfFmUcRKDPBQvAcRxU,,False,True,True,,True,True,True,False,,True,True,True,True,,,True,,True,True,True,False,False,,,,,,,,,,,,,,,True
ChIJTXiejN_FmUcR7acjEhHolts,False,False,False,False,False,,,,True,True,,,True,True,True,,,False,,True,True,,,True,,,,,,,False,False,False,False,,,,
ChIJq6p6bGrFmUcRIjrZDDBqsDA,False,True,True,,True,True,True,True,,,,True,True,True,,False,True,True,,True,True,True,,True,,True,,,,,,,False,,True,True,True,True
ChIJUUT4xWnFmUcRAMU26Q8o3mg,,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,,,,,,,,,,,,,False,,True
ChIJLXLHPWvFmUcRiCkmMJJnEH4,,True,True,True,True,True,True,True,,True,True,True,True,True,True,False,True,True,,True,True,True,True,True,,True,,,,,True,True,False,True,,,True,True
ChIJJSPcA2nFmUcRU6n76aJepU4,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,True,,,,,,,,True,True,False,True,,False,,
ChIJ4dYv8HHFmUcRAUr0-PPpH2c,True,True,True,False,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,False,False,True,,True,,,,,True,True,False,True,,True,True,True
ChIJ8YqhwXHFmUcRIWJ6N51Fhc4,False,False,True,False,True,True,True,True,True,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJ_-iSNG3FmUcRH87z6TvYwt0,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,True,,True,,
ChIJ-dBY3lnFmUcRd2ZicvqRRn8,,True,True,False,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,False,,True,,True,,,,,True,True,False,True,,,,True
ChIJ14r5FZ7FmUcRlEs1-tJkmhw,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,False,False,True,True
ChIJC89k-azFmUcRBEF27bhakB0,,False,True,False,,,,,,,,,True,True,True,True,,True,,,,False,False,,,,,,,,True,,False,,,True,True,
ChIJ___P33bFmUcRkCXKQ7Ieep8,,,True,False,,,,,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,
ChIJqxZJe5vFmUcRl6JkPcV7kGk,,False,True,False,True,True,True,,,False,False,True,True,True,,,True,True,True,True,True,False,False,True,,True,,,,,,,False,,,True,True,True
ChIJq-VTe5vFmUcRg0r2ZzDmeno,,False,True,False,True,True,True,True,,,,True,True,True,True,True,True,,True,True,,,,True,,,,,,,True,True,False,True,True,True,,
ChIJ3TSaLenFmUcRRx5rdUzLEDE,,True,True,False,True,True,True,True,,,,True,True,True,True,,True,True,,True,True,False,,,,,,,,,,,False,,True,True,,True
ChIJ9fU3WJTFmUcRRNjGqq_zEnI,,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,,True,True,False,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJC5GmVL_oC0ERqH0VITOK0wc,,False,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,,,True,False,True,True,,,,,,,True,True,False,True,,False,,False
ChIJtS7u8ZHFmUcRQ4UQ7V6qt5A,,False,True,False,,True,True,True,False,,True,True,True,True,,True,True,,,False,True,False,False,True,,True,,,,,True,True,False,,,,,
ChIJ87-xxJbFmUcR2Vf6I2WAh4U,,True,True,False,True,,True,,,False,False,,False,True,True,False,,True,,True,True,,False,True,,True,,,,,,,True,,,,,
ChIJbdpoVRLFmUcRIBmWnOdEQ5c,True,True,True,False,,,,,,False,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,True,
ChIJG8pVxyXFmUcRbwz5fm8m9Bg,True,False,True,False,False,,,,,False,,,,True,True,,,True,,,,,False,,,,,,,,,,,,,,,
ChIJ0URXqpfFmUcRj046G3km4tk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,
ChIJiyeudzHFmUcRmsmXT745tM0,,False,True,,,,,,True,,,,,,,,,True,,,,,,True,,True,,,,,True,,False,True,,True,True,
ChIJC1JJd_zFmUcRW5p6-ZvvdWA,,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,False,False,,,,,,,,True,,False,True,,True,True,True
ChIJcW7PLUfFmUcRCHnGfVwS_Gc,False,False,True,False,True,True,True,False,,,False,True,True,True,True,,False,True,,True,True,False,,True,,True,,,,,,,,,,True,True,True
ChIJhQnH8pLFmUcR82ycdSZASaQ,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,False,True,True,False,True,,True,,True
ChIJWy8BeevFmUcRSphrObQVC1I,True,True,True,True,False,True,True,True,False,False,True,True,True,True,,True,True,True,,True,True,False,True,True,,True,,,,False,True,True,False,True,,,,
ChIJxZaJcuzFmUcRSkRnGZHDTWY,,,True,False,True,True,True,True,,False,,True,True,True,True,False,True,True,,True,True,,False,True,True,True,,,,,True,,False,True,False,False,False,False
ChIJh1YrLI3FmUcR4ULvnzR7wsM,False,False,True,True,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJyXUlSgzFmUcRREz-0GbyzrU,True,False,True,False,True,True,True,True,,,,True,True,True,,,True,True,,True,True,,,True,True,True,,,,,,,False,,,,,
ChIJ6TfwnZLFmUcRH93oE-XGWqo,,True,True,False,True,True,True,True,,,,True,True,True,True,,True,True,,True,True,,,,,,,,,,,,False,,,True,True,True
ChIJg64Pe-vFmUcR2m61qMvXHmc,,False,True,False,,True,True,True,,False,False,True,True,True,True,False,True,True,,,True,True,,,,True,,,,,,,,,,,,
ChIJq_mcYzLFmUcRcfpQvitKuUA,,,True,False,False,,,False,,False,False,,True,True,True,True,,True,,,,False,False,,,,,,,,True,,False,,,True,True,
ChIJOSx_zpLFmUcRyY6Unp8LlMA,,False,True,False,True,True,True,True,,True,True,True,True,True,True,False,True,True,,True,True,False,True,,,True,True,,,,True,True,False,,,False,,
ChIJ2_jkM8LFmUcRIgaORohK_pk,False,False,,,,False,,True,False,,True,,True,,False,,,,,False,,,,,,,,,,,,True,False,True,,,,
ChIJM1UAvJLFmUcROKu53a_HKGo,,,True,False,,False,True,True,False,False,,True,,True,True,False,False,True,,True,True,False,False,True,,True,,,,,True,,False,True,,False,,False
ChIJ0xJ4npLFmUcRWvTqJ5aCa3c,True,True,True,False,True,True,True,True,True,,,True,True,True,True,,True,True,,True,,,,,,,,,,,,,False,,,True,True,
ChIJkzA63-vFmUcRUOD6v91QgsM,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,,True,True,,True,True,False,False,True,,True,,,,,,True,False,,,False,False,False
ChIJtSHG_DzFmUcRgHyCHL4N-20,,,True,False,,,,,,False,,,,True,True,,,True,,True,True,False,,,,,,,,,,,,,,,,
ChIJsbmnvpTFmUcRC9bagmnFDd4,,False,True,False,,False,False,True,False,False,,False,,True,True,False,,True,,True,,False,False,True,,True,,,,,,,True,,False,True,True,True
ChIJYddx0ZLFmUcRcdH049xGqTU,,False,True,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,,False,True,False,False,,,,,,,,True,True,False,True,,True,True,True
ChIJX_ShtezFmUcRsyDJrd3ejcw,,False,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
ChIJPaf7uCPFmUcRW5hP-rOBfv4,True,False,True,,,False,True,,,,,,,,,False,,True,,,,,,,,True,,,,,,,,,,True,,
ChIJA9dzNfzFmUcRhDkQGJZXHKs,True,True,True,False,True,True,True,True,,False,,True,True,True,True,True,True,True,,True,True,False,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJJ_C8me_FmUcRfqLkOYtxyjs,,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,True,True,True,True,,True,,,,,True,True,False,True,,False,True,
ChIJ9yi3QOnFmUcRfhOKfz5a1ic,False,False,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,,,True,False,False,True,,True,,,,,True,True,False,True,,False,,
ChIJmQYEw-7FmUcRR96NSLsEAZc,,,True,,,,True,,,,,,,,True,,,,,,True,,,,,,,,,,True,,False,True,True,True,True,True
ChIJ5ReyC8zFmUcRXClDkkR9EUo,,False,True,False,,,,,,False,,,True,True,True,True,,True,,,,False,False,,,,,,,,True,,False,,,,True,
ChIJfznTuuXFmUcRyZJfyigWASQ,,False,True,False,,,True,True,True,True,False,True,True,True,True,False,True,True,,True,True,False,True,True,,True,,True,,,True,,False,True,True,True,True,True
ChIJhR9Jaj7FmUcRaj4m95D7K98,,True,True,False,False,,True,True,False,False,False,,,True,True,True,False,True,,True,True,False,False,True,,,,,,,True,,False,True,,False,,
ChIJVbsdB-_FmUcRp5J7Luad4SM,False,True,True,,True,,True,False,True,,,True,True,True,True,True,False,True,,True,True,,True,True,,True,False,,,,True,False,False,True,False,False,True,False
ChIJzSrik-7FmUcRaayBxaTVMqM,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True,,True,True,False,False,True,,True,,,,,True,True,False,True,,False,False,
ChIJ8YD_wu7FmUcRwjyzhUPZOBk,True,True,True,False,False,,,,,False,,,True,True,True,,,True,,,,False,,True,,,,,,,,,False,,,True,True,
ChIJVbsdB-_FmUcRp266Qcp6tn0,,False,True,,,,,False,,,,True,,True,True,,False,True,,True,True,,False,,,,,,,,,,False,,,True,True,
ChIJLQqel-_FmUcRiVEySdc39RM,,False,True,False,,,,,,False,,True,,True,True,False,,True,,True,,,,True,,,,,,,,,,,,,,
ChIJH1ihi-_FmUcR2wDmEjPQCU0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,
ChIJ8w8FX6nFmUcRd_RGnBhI_uU,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJN6y6T_zFmUcRpWRocJ6tc4I,,False,True,False,False,True,True,True,,False,True,True,True,True,True,True,True,True,False,True,True,False,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJcS9vr-PFmUcRiNb-6MhvfEw,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,True,,True,True,True
ChIJARTzEeDFmUcRngIzh-t-Nys,,False,True,True,True,True,True,True,,,True,,,,,,True,,,,True,,,,,,,,,,True,,False,,,,,
ChIJPaBFuQDGmUcRi5GZUAioXqQ,,False,True,False,True,,True,False,False,,False,True,True,True,True,True,False,True,,True,True,,True,True,,True,,,,False,True,True,False,True,True,True,True,True
ChIJ89WmEcXoC0ERCbv6m1Bzmn4,,,True,,True,,True,False,True,,,True,True,True,True,,False,True,False,True,True,,True,True,,True,,,,,True,True,False,True,True,True,True,
ChIJh96iJTvHmUcRaKD5F0LsaHU,True,True,True,False,,True,True,,,False,,,,True,True,True,,True,False,True,True,,True,,,,,,,,True,,False,True,,True,True,True
ChIJLxbQAaXImUcReV8-Ib_hhJM,True,True,,False,True,False,,,,False,,True,True,True,True,,,True,,,,False,,True,,,,,,,,,False,,,True,True,
ChIJN04mQQDHmUcR_4cg6h18kN4,,,True,False,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,True,,False,True,,,,
ChIJWYR0JgDHmUcRoJz2cHFCNI0,,,True,False,,,,,,,,,,True,True,,,True,,True,True,,,,,,,,,,,,,,,,,
ChIJi78gZgDHmUcRUFLv9oFFQ2c,True,False,True,False,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,False,,,,True,
ChIJNVFTYADHmUcRpB5aCQcPVkU,,,True,False,,,True,,,,,,,True,True,,,True,,True,True,False,,,,,,,,,,,,,,,,
ChIJ_d-TjhrGmUcRu1mX8Ka_ukM,,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,False,True,,True,,,,,True,True,False,True,False,False,True,True
ChIJwRKNML_ZmUcRqtnwS5D4ST4,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,,True,,True,True,True,True
ChIJ9SWPqT3ZmUcRRPQPYNzJVGc,True,False,True,False,,True,True,True,,,,True,True,True,True,True,True,True,,,True,False,,True,,True,,,True,,,True,False,,,True,True,True
ChIJaf7Jz0zZmUcRU_I4Z42X6Oc,False,True,True,False,,True,True,True,,False,,True,True,True,True,True,True,True,,True,True,False,True,,,True,,,,,True,,False,True,,,,
